cnty90,year,prestout,st,numdailies,styr,lag_numdailies,changedailies,changeprestout,lag_ishare_urb,share_urb_baseline,first_change,same_treat_after_first_change,nb_obs,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16
34009,1908,.77399999,34,0,1402,1,-1,-.066999972,0,0,1896,1,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34009,1912,.78099996,34,0,1403,0,0,.0069999695,0,0,1896,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34009,1916,.79900002,34,0,1404,0,0,.018000066,0,0,1896,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34009,1920,.69999999,34,0,1405,0,0,-.099000037,0,0,1896,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34009,1924,.78300005,34,0,1406,0,0,.083000064,0,0,1896,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34009,1928,.93900001,34,0,1407,0,0,.15599996,0,0,1896,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34011,1868,.74599999,34,0,1392,,,,,0,1876,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34011,1872,.67699999,34,0,1393,0,0,-.069000006,0,0,1876,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34011,1876,.80500001,34,2,1394,0,2,.12800002,0,0,1876,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34011,1880,.86400002,34,4,1395,2,2,.059000015,0,0,1876,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34011,1884,.79300004,34,4,1396,4,0,-.07099998,0,0,1876,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34011,1888,.87800002,34,6,1397,4,2,.084999979,0,0,1876,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34011,1892,.83699995,34,3,1398,6,-3,-.041000068,0,0,1876,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34011,1896,.81900001,34,3,1399,3,0,-.017999947,0,0,1876,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34011,1900,.77900004,34,4,1400,3,1,-.039999962,0,0,1876,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34011,1904,.74000001,34,4,1401,4,0,-.039000034,0,0,1876,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34011,1908,.73400003,34,4,1402,4,0,-.0059999824,0,0,1876,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34011,1912,.611,34,4,1403,4,0,-.12300003,0,0,1876,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34011,1916,.61199999,34,4,1404,4,0,.00099998713,0,0,1876,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34011,1920,.49900001,34,4,1405,4,0,-.11299998,0,0,1876,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34011,1924,.588,34,4,1406,4,0,.088999987,0,0,1876,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34011,1928,.76299995,34,4,1407,4,0,.17499995,0,0,1876,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34013,1868,.72099996,34,5,1392,,,,,.73519236,1872,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34013,1872,.67199999,34,7,1393,5,2,-.048999965,.73519236,.73519236,1872,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34013,1876,.78900003,34,5,1394,7,-2,.11700004,.72577435,.73519236,1872,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34013,1880,.80599999,34,6,1395,5,1,.01699996,.71920854,.73519236,1872,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34013,1884,.74900001,34,4,1396,6,-2,-.056999981,.71873176,.73519236,1872,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34013,1888,.77699989,34,4,1397,4,0,.027999878,.72291923,.73519236,1872,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34013,1892,.78699994,34,4,1398,4,0,.01000005,.71866393,.73519236,1872,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34013,1896,.73199999,34,3,1399,4,-1,-.054999948,.6970042,.73519236,1872,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34013,1900,.71699995,34,2,1400,3,-1,-.015000045,.67585397,.73519236,1872,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34013,1904,.66100001,34,2,1401,2,0,-.055999935,.68533057,.73519236,1872,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34013,1908,.616,34,3,1402,2,1,-.045000017,.73062944,.73519236,1872,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34013,1912,.50400001,34,4,1403,3,1,-.11199999,.78156966,.73519236,1872,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34013,1916,.51300001,34,3,1404,4,-1,.0090000033,,.73519236,1872,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34013,1920,.5,34,3,1405,3,0,-.013000011,,.73519236,1872,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34013,1924,.491,34,3,1406,3,0,-.0090000033,,.73519236,1872,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34013,1928,.66500002,34,4,1407,3,1,.17400002,,.73519236,1872,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34015,1868,.79400003,34,0,1392,,,,,0,1900,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34015,1872,.74699998,34,0,1393,0,0,-.047000051,0,0,1900,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34015,1876,.88599998,34,0,1394,0,0,.139,0,0,1900,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34015,1880,.875,34,0,1395,0,0,-.010999978,0,0,1900,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34015,1884,.87199998,34,0,1396,0,0,-.003000021,0,0,1900,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34015,1888,.90499997,34,0,1397,0,0,.032999992,0,0,1900,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34015,1892,.861,34,0,1398,0,0,-.04399997,0,0,1900,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34015,1896,.85700005,34,0,1399,0,0,-.0039999485,0,0,1900,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34015,1900,.77999997,34,1,1400,0,1,-.077000082,0,0,1900,1,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34015,1904,.75599998,34,1,1401,1,0,-.023999989,0,0,1900,1,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34015,1908,.81099999,34,1,1402,1,0,.055000007,0,0,1900,1,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34015,1912,.69400001,34,1,1403,1,0,-.11699998,0,0,1900,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34015,1916,.704,34,1,1404,1,0,.0099999905,0,0,1900,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34015,1920,.63700002,34,1,1405,1,0,-.066999972,0,0,1900,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34015,1924,.64899999,34,1,1406,1,0,.011999965,0,0,1900,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34015,1928,.84699994,34,1,1407,1,0,.19799995,0,0,1900,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34017,1868,.60799998,34,3,1392,,,,,.60134172,1872,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34017,1872,.52900004,34,4,1393,3,1,-.078999937,.60134172,.60134172,1872,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34017,1876,.66400003,34,4,1394,4,0,.13499999,.68379474,.60134172,1872,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34017,1880,.69099998,34,2,1395,4,-2,.02699995,.7671091,.60134172,1872,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34017,1884,.634,34,3,1396,2,1,-.056999981,.80726707,.60134172,1872,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34017,1888,.65099996,34,3,1397,3,0,.01699996,.79027814,.60134172,1872,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34017,1892,.66300005,34,3,1398,3,0,.012000084,.75984991,.60134172,1872,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34017,1896,.65199995,34,4,1399,3,1,-.011000097,.74950856,.60134172,1872,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34017,1900,.65099996,34,4,1400,4,0,-.00099998713,.75938863,.60134172,1872,1,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34017,1904,.59900004,34,5,1401,4,1,-.051999927,.77326912,.60134172,1872,1,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34017,1908,.56400001,34,4,1402,5,-1,-.035000026,.78277135,.60134172,1872,1,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34017,1912,.45900002,34,5,1403,4,1,-.10499999,.79221851,.60134172,1872,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34017,1916,.49700001,34,6,1404,5,1,.037999988,.80686677,.60134172,1872,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34017,1920,.59299999,34,6,1405,6,0,.095999986,,.60134172,1872,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34017,1924,.611,34,7,1406,6,1,.018000007,,.60134172,1872,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34017,1928,.73199999,34,7,1407,7,0,.12099999,,.60134172,1872,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34021,1868,.77900004,34,3,1392,,,,,0,1872,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,1872,.74800003,34,4,1393,3,1,-.031000018,0,0,1872,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,1876,.84099996,34,5,1394,4,1,.092999935,.08108256,0,1872,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34021,1880,.86000001,34,3,1395,5,-2,.019000053,.30387959,0,1872,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34021,1884,.77999997,34,4,1396,3,1,-.080000043,.51514786,0,1872,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34021,1888,.80199999,34,4,1397,4,0,.022000015,.64028722,0,1872,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34021,1892,.78500003,34,6,1398,4,2,-.01699996,.70035708,0,1872,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34021,1896,.76599997,34,4,1399,6,-2,-.019000053,.73321348,0,1872,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34021,1900,.77399999,34,3,1400,4,-1,.0080000162,.75580013,0,1872,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34021,1904,.73100001,34,3,1401,3,0,-.042999983,.76869923,0,1872,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34021,1908,.66199994,34,3,1402,3,0,-.069000065,.77186489,0,1872,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34021,1912,.49799997,34,3,1403,3,0,-.16399997,.77083796,0,1872,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34021,1916,.55199999,34,2,1404,3,-1,.05400002,.77046287,0,1872,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34021,1920,.58700001,34,2,1405,2,0,.035000026,.76577497,0,1872,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34021,1924,.579,34,2,1406,2,0,-.0080000162,.74611115,0,1872,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34021,1928,.70199996,34,2,1407,2,0,.12299997,.70911425,0,1872,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34023,1868,.741,34,1,1392,,,,,0,1872,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34023,1872,.73300004,34,2,1393,1,1,-.0079999566,0,0,1872,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34023,1876,.83599997,34,2,1394,2,0,.10299993,0,0,1872,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34023,1880,.83699995,34,3,1395,2,1,.00099998713,0,0,1872,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34023,1884,.74000001,34,3,1396,3,0,-.096999943,0,0,1872,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34023,1888,.75599998,34,3,1397,3,0,.015999973,0,0,1872,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34023,1892,.71499997,34,4,1398,3,1,-.041000009,0,0,1872,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34023,1896,.69499999,34,4,1399,4,0,-.019999981,0,0,1872,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34023,1900,.66400003,34,5,1400,4,1,-.030999959,0,0,1872,1,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34023,1904,.59200001,34,6,1401,5,1,-.072000027,0,0,1872,1,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34023,1908,.56999999,34,5,1402,6,-1,-.022000015,.10148586,0,1872,1,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34023,1912,.47399998,34,4,1403,5,-1,-.096000016,.22382997,0,1872,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34023,1916,.50999999,34,3,1404,4,-1,.036000013,.33125398,0,1872,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34023,1920,.66100001,34,2,1405,3,-1,.15100002,.41050774,0,1872,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34023,1924,.71199995,34,2,1406,2,0,.050999939,.45884413,0,1872,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34023,1928,.80300003,34,2,1407,2,0,.09100008,.47920322,0,1872,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34025,1868,.80400002,34,0,1392,,,,,0,1884,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34025,1872,.73900002,34,0,1393,0,0,-.064999998,0,0,1884,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34025,1876,.87400001,34,0,1394,0,0,.13499999,0,0,1884,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34025,1880,.92000002,34,0,1395,0,0,.046000004,0,0,1884,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34025,1884,.861,34,1,1396,0,1,-.059000015,0,0,1884,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34025,1888,.86300004,34,1,1397,1,0,.0020000339,0,0,1884,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34025,1892,.81599998,34,1,1398,1,0,-.047000051,0,0,1884,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34025,1896,.83599997,34,2,1399,1,1,.019999981,0,0,1884,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34025,1900,.78800005,34,3,1400,2,1,-.047999918,0,0,1884,1,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34025,1904,.764,34,4,1401,3,1,-.024000049,0,0,1884,1,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34025,1908,.764,34,3,1402,4,-1,0,0,0,1884,1,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34025,1912,.65900004,34,3,1403,3,0,-.10499996,0,0,1884,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34025,1916,.71699995,34,2,1404,3,-1,.057999909,0,0,1884,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34025,1920,.68000001,34,2,1405,2,0,-.036999941,0,0,1884,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34025,1924,.71099997,34,2,1406,2,0,.030999959,0,0,1884,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34025,1928,.83699995,34,2,1407,2,0,.12599999,0,0,1884,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34027,1868,.75599998,34,0,1392,,,,,0,1896,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34027,1872,.66800004,34,0,1393,0,0,-.08799994,0,0,1896,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34027,1876,.801,34,0,1394,0,0,.13299996,0,0,1896,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34027,1880,.78800005,34,0,1395,0,0,-.012999952,0,0,1896,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34027,1884,.74400002,34,0,1396,0,0,-.04400003,0,0,1896,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34027,1888,.79300004,34,0,1397,0,0,.049000025,0,0,1896,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34027,1892,.76499999,34,0,1398,0,0,-.028000057,0,0,1896,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34027,1896,.773,34,1,1399,0,1,.0080000162,0,0,1896,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34027,1900,.71399999,34,0,1400,1,-1,-.059000015,0,0,1896,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34027,1904,.65900004,34,1,1401,0,1,-.054999948,0,0,1896,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34027,1908,.63999999,34,1,1402,1,0,-.019000053,0,0,1896,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34027,1912,.57499999,34,1,1403,1,0,-.064999998,0,0,1896,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34027,1916,.62299997,34,2,1404,1,1,.047999978,0,0,1896,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34027,1920,.62099999,34,2,1405,2,0,-.0019999743,0,0,1896,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34027,1924,.66100001,34,2,1406,2,0,.040000021,0,0,1896,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34027,1928,.792,34,2,1407,2,0,.13099998,0,0,1896,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34031,1868,.68099999,34,2,1392,,,,,.63371778,1880,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34031,1872,.66000003,34,2,1393,2,0,-.020999968,.63371778,.63371778,1880,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34031,1876,.71199995,34,2,1394,2,0,.051999927,.76835585,.63371778,1880,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34031,1880,.75200003,34,3,1395,2,1,.040000081,.77510196,.63371778,1880,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34031,1884,.66500002,34,4,1396,3,1,-.087000012,.74108338,.63371778,1880,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34031,1888,.72199994,34,4,1397,4,0,.056999922,.71808165,.63371778,1880,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34031,1892,.72900003,34,5,1398,4,1,.0070000887,.72717017,.63371778,1880,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34031,1896,.69599998,34,6,1399,5,1,-.033000052,.77279985,.63371778,1880,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34031,1900,.67500001,34,6,1400,6,0,-.020999968,,.63371778,1880,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34031,1904,.61500001,34,6,1401,6,0,-.060000002,,.63371778,1880,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34031,1908,.53900003,34,6,1402,6,0,-.075999975,,.63371778,1880,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34031,1912,.47,34,6,1403,6,0,-.069000036,,.63371778,1880,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34031,1916,.47899997,34,5,1404,6,-1,.0089999735,,.63371778,1880,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34031,1920,.537,34,5,1405,5,0,.058000028,,.63371778,1880,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34031,1924,.546,34,6,1406,5,1,.0090000033,,.63371778,1880,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34031,1928,.73199999,34,5,1407,6,-1,.18599999,,.63371778,1880,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34039,1868,.704,34,3,1392,,,,,0,1880,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34039,1872,.78099996,34,3,1393,3,0,.076999962,0,0,1880,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34039,1876,.86199999,34,3,1394,3,0,.08100003,.10207882,0,1880,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34039,1880,.81900001,34,4,1395,3,1,-.042999983,.33829141,0,1880,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34039,1884,.72600001,34,3,1396,4,-1,-.092999995,.50798076,0,1880,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34039,1888,.74800003,34,4,1397,3,1,.022000015,.54938185,0,1880,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34039,1892,.75900006,34,6,1398,4,2,.011000037,.53015417,0,1880,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34039,1896,.74000001,34,5,1399,6,-1,-.019000053,.51977891,0,1880,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34039,1900,.73100001,34,4,1400,5,-1,-.0090000033,.52704471,0,1880,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34039,1904,.685,34,5,1401,4,1,-.046000004,.5246948,0,1880,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34039,1908,.65699995,34,4,1402,5,-1,-.028000057,.50679952,0,1880,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34039,1912,.54699999,34,5,1403,4,1,-.10999995,.50750673,0,1880,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34039,1916,.53299999,34,4,1404,5,-1,-.013999999,.55118221,0,1880,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34039,1920,.57700002,34,3,1405,4,-1,.04400003,.60771298,0,1880,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34039,1924,.61299998,34,4,1406,3,1,.035999954,.61693072,0,1880,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34039,1928,.7190001,34,3,1407,4,-1,.10600013,.56732243,0,1880,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34041,1868,.78600007,34,0,1392,,,,,0,1888,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34041,1872,.73399997,34,0,1393,0,0,-.052000105,0,0,1888,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34041,1876,.90199995,34,0,1394,0,0,.16799998,0,0,1888,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34041,1880,.88699996,34,0,1395,0,0,-.014999986,0,0,1888,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34041,1884,.88600004,34,0,1396,0,0,-.00099992752,0,0,1888,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34041,1888,.88400006,34,1,1397,0,1,-.0019999743,0,0,1888,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34041,1892,.85100001,34,1,1398,1,0,-.033000052,0,0,1888,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34041,1896,.86199999,34,1,1399,1,0,.010999978,0,0,1888,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34041,1900,.80400002,34,2,1400,1,1,-.057999969,0,0,1888,1,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34041,1904,.70599997,34,2,1401,2,0,-.09800005,0,0,1888,1,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34041,1908,.71300006,34,1,1402,2,-1,.0070000887,0,0,1888,1,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34041,1912,.58599997,34,2,1403,1,1,-.12700009,0,0,1888,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34041,1916,.63200003,34,0,1404,2,-2,.046000063,0,0,1888,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34041,1920,.64300001,34,0,1405,0,0,.010999978,0,0,1888,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34041,1924,.616,34,0,1406,0,0,-.02700001,0,0,1888,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34041,1928,.75699997,34,0,1407,0,0,.14099997,0,0,1888,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35001,1912,.52999997,35,2,1449,,,,,0,1924,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35001,1916,.67000002,35,2,1450,2,0,.14000005,0,0,1924,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35001,1920,.62400001,35,2,1451,2,0,-.046000004,0,0,1924,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35001,1924,.73500001,35,3,1452,2,1,.111,0,0,1924,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35001,1928,.66300005,35,2,1453,3,-1,-.071999967,.292097,0,1924,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35005,1912,.53200001,35,1,1449,,,,,0,1916,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35005,1916,.79100001,35,2,1450,1,1,.259,0,0,1916,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35005,1920,.59200001,35,2,1451,2,0,-.199,0,0,1916,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35005,1924,.47099999,35,2,1452,2,0,-.12100002,0,0,1916,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35005,1928,.458,35,1,1453,2,-1,-.012999982,0,0,1916,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35007,1912,.44999996,35,1,1449,,,,,0,1916,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
